Timestamp,Year,Gender,Age,Nationality,Current Country of Residence,Current State of Residence,Current City of Residence,Highest Level of Education,Name of Highest Degree Obtained,Name of School or University,Is your Education Background related to your current job?,Did you go through a bootcamp to learn technical skills?,"Professional Certification (Eg. CCNA, CEH, GCP Cloud Associate)",Name of Bootcamp Course,Name of Professional Certification(s),Job Title,What is your currency code?,What is your current monthly base salary?,What is your current bonus compensation per year?,What is your current equity (stock) compensation per year?,How many days of annual leave are you entitled to?,Company Benefits,What technologies do you use for work on a regular basis?,Company Location,Company Industry,What is the size of your company?,What is the size of your tech team?,What's the name of your company? [Optional],Satisfaction Level of Current Job,Years of Experience,Number of past employments/jobs (excluding the current one),What was your starting monthly salary?,Indicate in 3-character currency code for starting monthly salary
26/07/2021 20:44:58,2021,Male,23,Malaysian,Malaysia,Pulau Pinang,Georgetown,Undergraduate Degree,Computer Science,Asia Pacific University,Yes,Yes,No,CDLE,,Junior Machine Learning Engineer,MYR,4000.00,0.00,0,12,"Health Insurance, Vacation/Personal Days, Transport Allowance",Python,"Georgetown, Penang",Tech,51-200 employees,2 - 10 people,,8,0.7,0,4000,
26/07/2021 20:35:45,2021,Male,23,Malaysian,Malaysia,Negeri Sembilan,Port Dickson,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Engineer,MYR,5250.00,0.00,0,12,"Maternity Leave, Paternity Leave, Remote Work",Laptop,Singapore,Robotic software,11-50 employees,2 - 10 people,Movel Ai,8,1,1,4000,
26/07/2021 20:08:16,2021,Male,24,Malaysian,Malaysia,Kuala Lumpur,Wangsa Maju,Undergraduate Degree,Mechanical Engineering,University Teknologi Malaysia,No,No,No,,,machine learning engineer,MYR,4000.00,0.00,0,14,Health Insurance,python,kl,Financial Services,51-200 employees,2 - 10 people,,7,1,1,4000,
27/07/2021 11:30:29,2021,Male,26,Malaysian,Malaysia,Selangor,Cheras,Undergraduate Degree,Information Technology,University Teknologi PETRONAS,Yes,No,Yes,,CEH,Machine Learning Engineer,MYR,6800.00,0.00,0,14,"Health Insurance, Remote Work, Company Laptop","Python, Nodejs",Shah Alam,"Professional Services (Law, Consulting, etc.)",1-10 employees,2 - 10 people,,9,3,1,4000,
26/07/2021 22:35:02,2021,Male,23,Malaysian,Malaysia,Selangor,Kajang,Undergraduate Degree,Computer Science,Asia Pacific University,Yes,No,No,,,Full-Stack Software Developer,MYR,7000.00,0.00,0,14,Remote Work,"React Native, Nodejs, AWS","Kuala Lumpur, Malaysia",Software Consultancy,1-10 employees,2 - 10 people,,6,2,2,4000,
26/07/2021 22:12:16,2021,Male,29,Malaysian,Malaysia,Pulau Pinang,Butterworth,Undergraduate Degree,Mechanical Engineering,University Teknologi PETRONAS,No,No,No,,,Software Engineer,MYR,6700.00,"15,000.00",10000,14,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Free Snacks, Free Drinks, Remote Work, Gym/Wellness Reimbursement, Company Laptop, Phone Bill Reimbursement","Js, python","Penang, Malaysia","Industrials (Manufacturing, Construction, etc.)",11-50 employees,2 - 10 people,,9,2,3,4000,
26/07/2021 20:26:09,2021,Male,24,Malaysian,Malaysia,Pulau Pinang,Georgetown,Undergraduate Degree,Computer Science,University Sains Malaysia,Yes,No,No,,,Software Engineer,MYR,4000.00,0.00,0,15,"Free Snacks, Remote Work, Company Laptop",Java MySQL,Singapore,Education,11-50 employees,2 - 10 people,,6,0,0,4000,
26/07/2021 21:31:39,2021,Male,26,Malaysian,Malaysia,Pulau Pinang,Ayer Itam,Masters Degree,Data Science,University Sains Malaysia,Yes,No,No,,,R&D Software Engineer,MYR,5200.00,"5,200.00",0,15,"Health Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Free Lunch, Learning and Development, Company Laptop, Tol Subsidy","Python, Pytorch.","Penang, Malaysia",Electronics,201-1000 employees,2 - 10 people,,7,3,0,4000,
26/07/2021 20:05:33,2021,Male,22,Malaysian,Malaysia,Selangor,Puchong,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,No,,,Application Engineer,MYR,4000.00,0.00,0,16,"Life Insurance, Company Laptop",.NET,Petaling Jaya,Business,201-1000 employees,2 - 10 people,,8,1,0,4000,
26/07/2021 20:49:27,2021,Male,25,Malaysian,Malaysia,Selangor,Confidential,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Network Security Engineer,MYR,4800.00,"1,000.00",0,16,"Health Insurance, Maternity Leave, Paternity Leave, Free Drinks, Learning and Development, Transport Allowance, Company Laptop, Phone Bill Reimbursement","Python, JavaScript, Jquery, Bootstrap, HTML, CSS, Selenium","Kuala Lumpur, Malaysia","Data Infrastructure, Telecom",">10,000employees",2 - 10 people,Huawei Technologies (Malaysia),9,1,0,4000,
26/07/2021 20:26:01,2021,Male,27,Malaysian,Malaysia,Kuala Lumpur,Ampang,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Engineer,MYR,7500.00,"7,500.00",0,16,Health Insurance,Java,"KL, malaysia",Human resource,11-50 employees,11 - 50 people,,7,4,0,4000,
26/07/2021 22:06:53,2021,Male,37,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Masters Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,Yes,,"MCPD, MCTS, SAFe 4 Scrum Master, PRINCE2","Team Lead, Software Engineer",MYR,15000.00,"24,000.00",0,16,"Health Insurance, Life Insurance, Paternity Leave, Vacation/Personal Days, Company Laptop",".NET Core, C#, SQL Server, Kubernetes, Docker, Azure Devops",Kuala Lumpur,Financial Services,">10,000employees",2 - 10 people,,10,14,3,4000,
26/07/2021 20:46:54,2021,Male,25,Malaysian,Malaysia,Kuala Lumpur,Gombak,Undergraduate Degree,Computer Science,,Yes,No,No,,,Full-Stack Software Developer,MYR,8000.00,Confidential,,16,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Free Breakfast, Free Snacks, Free Drinks, Remote Work, Gym/Wellness Reimbursement, Learning and Development, Tuition Reimbursement, Company Laptop","C#, ReactJs","KL, Malaysia",Games,11-50 employees,11 - 50 people,,8,6,2,4000,
26/07/2021 20:32:14,2021,Male,25,Malaysian,Singapore,Singapore,Singapore,Undergraduate Degree,Bachelor of xxx,,Yes,No,Yes,,,Software Engineer,SGD,6800.00,"12,240.00",37570,18,"Health Insurance, Life Insurance, Dental Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days","Golang, React",Singapore,Tech,"1,001-10,000 employees",2 - 10 people,,5,3,2,4000,
27/07/2021 16:52:39,2021,Male,27,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Information Technology,Taylor's University,Yes,No,No,,,Lead Software Developer,MYR,8800.00,"12,000.00",0,19,"Health Insurance, Maternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Gym/Wellness Reimbursement, Learning and Development, Transport Allowance, Company Laptop, Company Phones","Android, iOS","Selangor, Malaysia","Industrials (Manufacturing, Construction, etc.)","1,001-10,000 employees",200+ people,,7,5,0,4000,
27/07/2021 16:36:09,2021,Female,24,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Information Technology,Taylor's University,Yes,No,No,,,IT Executive,MYR,4800.00,"7,000.00",0,20,"Health Insurance, Dental Insurance, Maternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Gym/Wellness Reimbursement, Company Laptop, Company Phones, Immigration Assistance, Relocation Bonus","Macbook Pro 16"", iPhone 11","Selangor, Malaysia","Industrials (Manufacturing, Construction, etc.)",201-1000 employees,11 - 50 people,,7,2,0,4000,
26/07/2021 21:34:53,2021,Male,30,Malaysian,Malaysia,Johor,Johor Bahru,Undergraduate Degree,Mechanical Engineering,University Teknologi Malaysia,Yes,No,No,,,Software Engineer,MYR,5000.00,"5,000.00",0,22,"Health Insurance, Life Insurance, Dental Insurance","JavaScript, Python",johor,"Industrials (Manufacturing, Construction, etc.)","1,001-10,000 employees",2 - 10 people,,7,3,2,4000,
27/07/2021 22:10:41,2021,Male,27,Malaysian,Malaysia,Selangor,Seri Kembangan,Undergraduate Degree,Actuarial Science,Tunku Abdul Rahman University College,No,No,No,,SAS Big Data Professional,Data Scientist,MYR,4200.00,"12,300.00",0,24,"Health Insurance, Dental Claim, Sick Time (Unlimited), Free Snacks, Remote Work, Employee Discount, Learning and Development, Transport/Parking Allowance, Company Laptop, Phone Bill Reimbursement, Broadband/Home Internet Reimbursement","Python, AWS","Kuala Lumpur, Malaysia",Financial Services,51-200 employees,11 - 50 people,,5,2.8,2,4100,
26/07/2021 22:09:47,2021,Male,25,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Computer Science,Monash University,Yes,No,No,,,Frontend Developer,MYR,6980.00,"2,000.00",0,15,"Health Insurance, Life Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Remote Work, Gym/Wellness Reimbursement, Learning and Development, Company Laptop, Company Phones, Phone Bill Reimbursement",Swift,"Kuala Lumpur, Malaysia","Professional Services (Law, Consulting, etc.)","1,001-10,000 employees",11 - 50 people,,8,3,0,4100,
27/07/2021 23:40:17,2021,Female,26,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Financial Engineering,Malaysia Multimedia University,Yes,No,No,,,Consultant - Business Analyst,MYR,7800.00,"7,800.00",0,20,"Health Insurance, Life Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Company Laptop, Company Phones, Relocation Bonus","Jira, Conflence, Mircrosoft Office","Selangor, Malaysia",Financial Services,"1,001-10,000 employees",51 - 200 people,,8,2.75,2,4130,
26/07/2021 20:24:16,2021,Male,28,Malaysian,Malaysia,Kuala Lumpur,Confidential,Masters Degree,,,No,Yes,Yes,"Mulesoft Certified Developer course, GCP coursera course",Mulesoft Certified Developer level 1,Consulting Development Analyst,MYR,4700.00,"6,500.00",,15,"Health Insurance, Life Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Remote Work, Company Laptop","API- Muelsoft, Apigee and SAP API manager","Kuala Lumpur, Malaysia","Professional Services (Law, Consulting, etc.)",">10,000employees",200+ people,,8,3,0,4130,
27/07/2021 22:07:59,2021,Male,27,Malaysian,Malaysia,Kuala Lumpur,Ampang,Undergraduate Degree,Information Technology,Asia Pacific University,Yes,No,No,,,Software Developer,USD,4300.00,0.00,,0,Remote Work,React,Malaysia,Education,1-10 employees,2 - 10 people,,7,3,1,4200,MYR
01/08/2021 02:05:52,2021,Male,23,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,No,,,Junior Software Developer,MYR,4200.00,0.00,0,14,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Free Snacks, Free Drinks, Remote Work, Learning and Development, Transport/Parking Allowance, Company Laptop, Phone Bill Reimbursement, Optical/Eye-wear claims",".NET, .NET Core, C#, MySQL, VueJs, Quasar, Typescript, Git","Putrajaya, Malaysia","Public Service, Social Service",201-1000 employees,2 - 10 people,,6,1,1,4200,
31/07/2021 18:36:51,2021,Male,24,Malaysian,Malaysia,Selangor,Kajang,Undergraduate Degree,Computer Science,Taylor's University,Yes,No,Yes,,"aws,microsoft azure certified, google ad sense",Software Developer,MYR,5500.00,"15,000.00",0,21,"Dental Claim, Vacation/Personal Days, Remote Work, Employee Discount, Learning and Development, Company Laptop, Phone Bill Reimbursement, Annual Flexi Allowance, Optical/Eye-wear claims","python,C#,java,mssql",kl,Retail / ecommerce,"1,001-10,000 employees",2 - 10 people,,6,3,1,4200,
22/02/2022 22:59:40,2022,Male,26,Malaysian,Singapore,Singapore,Confidential,Undergraduate Degree,Engineering,Singpore University of Technology and Design,Yes,No,No,,,Software Engineer,SGD,8700.00,"20,000.00",50000,19,"Health Insurance, Life Insurance, Vacation/Personal Days, Free Dinner, Free Snacks, Free Drinks, Remote Work, Company Laptop, Optical/Eye-wear claims","Go, Java, Spark, Flink",Singapore,Entertainment,"1,001-10,000 employees",11 - 50 people,,8,2,1,4300,
27/07/2021 22:41:58,2021,Male,25,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Business Information System,University Teknologi PETRONAS,Yes,Yes,Yes,,Microsoft Cert,Data Analyst,MYR,6500.00,0.00,,15,"Health Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Gym/Wellness Reimbursement, Employee Discount, Phone Bill Reimbursement, Annual Flexi Allowance, Optical/Eye-wear claims",SQL,Malaysia,"Data Infrastructure, Telecom",">10,000employees",11 - 50 people,,9,2,0,4310,
26/07/2021 22:14:33,2021,Male,23,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Computer Science,Asia Pacific University,Yes,No,No,,,Software Engineer,MYR,5200.00,Confidential,,15,"Health Insurance, Life Insurance, Learning and Development, Transport Allowance, Company Laptop","Vue, Javascript","Bietigheim-Bissingen, Germany","Industrials (Manufacturing, Construction, etc.)","1,001-10,000 employees",11 - 50 people,Duerr Dental,8,1,1,4400,
26/07/2021 21:44:52,2021,Male,22,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,Sunway University,Yes,No,No,,,Software Engineer,MYR,4400.00,0.00,0,18,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Sick Time (Unlimited), Gym/Wellness Reimbursement",Java,"Selangor, Malaysia","Industrials (Manufacturing, Construction, etc.)",">10,000employees",11 - 50 people,,8,0,0,4400,
26/07/2021 21:04:28,2021,Male,28,Malaysian,Singapore,Singapore,Singapore,Undergraduate Degree,Computer Science,University Sains Malaysia,Yes,No,No,,,Senior Technology Consultant,SGD,6100.00,"15,000.00",0,18,"Health Insurance, Maternity Leave, Paternity Leave, Gym/Wellness Reimbursement, Employee Discount, Company Laptop","C#, SQL Server",Singapore,Government and Government Linked Companies (GLC),"1,001-10,000 employees",11 - 50 people,,8,5,0,4400,
23/12/2021 12:14:03,2021,Male,26,Malaysian,Malaysia,Selangor,Subang Jaya,Masters Degree,Mechanical Engineering,Nottingham University,No,No,Yes,,AWS Solutions Architect,Business & Integration Specialist,MYR,8000.00,"7,000.00",0,15,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Learning and Development, Company Laptop, Phone Bill Reimbursement, Annual Flexi Allowance, Broadband/Home Internet Reimbursement, Optical/Eye-wear claims",Spring boot,Malaysia,"Professional Services (Law, Consulting, etc.)","1,001-10,000 employees",51 - 200 people,,9,3,1,4500,
07/08/2021 07:01:16,2021,Male,24,Expat,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Engineering,International Islamic University Malaysia,Yes,No,No,,,Software Engineer,MYR,5000.00,"44,593.00",0,18,"Health Insurance, Vacation/Personal Days, Sick Time (Unlimited), Free Breakfast, Free Snacks, Free Drinks, Remote Work, Learning and Development, Transport/Parking Allowance, Company Laptop, Immigration Assistance",Rust/C++,"Selangor,Malaysia",Healthcare,11-50 employees,2 - 10 people,,8,< 1year,2-3 internships + research/teaching assistant,4500,
31/07/2021 18:46:47,2021,Male,26,Malaysian,Malaysia,Sabah,Kota Kinabalu,Masters Degree,Computer Science,University Malaysia Sabah,Yes,Yes,Yes,Named-Data Networking Setup : Deployment,"HCNA, CCNA, AlibabaCloud, GCP",Chief Project Engineer,MYR,18000.00,"180,000.00",5000,21,"Health Insurance, Life Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Free Snacks, Free Drinks, Remote Work, Gym/Wellness Reimbursement, Transport/Parking Allowance, Company Laptop, Company Phones, Immigration Assistance, Phone Bill Reimbursement, Relocation Bonus, Annual Flexi Allowance, Optical/Eye-wear claims, Professional Membership Subsidy/Sponsor, Company Car","Telco infra, networking infra, CMS architecture, IIoT Solution","Sabah, Malaysia","Data Infrastructure, Telecom",11-50 employees,2 - 10 people,-,9,8,3,4500,
28/07/2021 22:53:49,2021,Male,36,Malaysian,Malaysia,Selangor,Confidential,Postgraduate,,,No,No,No,,,Data Scientist,MYR,14000.00,Confidential,,25,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Vacation/Personal Days, Learning and Development, Company Laptop, Professional Membership Subsidy/Sponsor","Python, R, SAS, SQL","Kuala Lumpur, Malaysia",Financial Services,">10,000employees",11 - 50 people,,7,7,3,4500,
26/07/2021 20:44:18,2021,Male,25,Malaysian,Malaysia,Selangor,Confidential,Undergraduate Degree,Business Information System,Galway Mayo Institute of Technology,Yes,Yes,No,Apple Developer Academy,,iOS Software Engineer,MYR,4500.00,0.00,0,14,"Learning and Development, Company Laptop","Xcode, Swift","Selangor, Malaysia",Smart Home and alarms,11-50 employees,2 - 10 people,,3,1,1,4500,
26/07/2021 20:49:51,2021,Male,24,Malaysian,Malaysia,Selangor,Bandar Utama,Undergraduate Degree,Computer Science,Monash University,Yes,No,No,,,Software Developer,MYR,5150.00,0.00,0,14,"Health Insurance, Remote Work, Transport Allowance, Company Laptop, Phone Bill Reimbursement","Linux, Shell, Python, SQL","Kuala Lumpur, Malaysia","Data Infrastructure, Telecom","1,001-10,000 employees",2 - 10 people,,6,2.5,1,4500,
27/07/2021 16:22:14,2021,Female,30,Malaysian,Malaysia,Selangor,Petaling Jaya,Masters Degree,Forensice & Investigation Science,West Virginia University,No,No,No,,,Software Engineer,MYR,6426.00,"3,000.00",,14,"Health Insurance, Vacation/Personal Days, Sick Time (Unlimited), Learning and Development, Company Laptop","ReactJS, React Native, Go, PostgreSQL, NodeJs, Docker","Hong Kong, PRC","Transport, Logistics",51-200 employees,11 - 50 people,,10,1,1,4500,
26/07/2021 20:29:16,2021,Male,24,Malaysian,Malaysia,Perak,Ipoh,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Engineer,MYR,4500.00,0.00,0,15,"Free Snacks, Free Drinks, Remote Work, Company Laptop",Angular Spring Boot Docker Kubernetes,"Selangor , Malaysia",Information Technology & Services,"1,001-10,000 employees",2 - 10 people,,7,0,0,4500,
26/07/2021 22:48:57,2021,Male,28,Malaysian,Malaysia,Selangor,Seri Kembangan,Undergraduate Degree,Information Technology,Asia Pacific University,Yes,No,Yes,,Microsoft certified programmer C#,Senior Software Developer,MYR,7850.00,"18,000.00",0,15,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Free Snacks, Free Drinks, Learning and Development, Company Laptop, Company Phones, Optical, Health Screening","Asp.net (c# and vb.net), angular",MTDC UPM,Business,51-200 employees,2 - 10 people,Viewpoint Research Corporation SDN Bhd,3,6,1,4500,
26/07/2021 22:09:38,2021,Male,28,Malaysian,Singapore,Singapore,Confidential,Undergraduate Degree,Bachelor of XXX,,Yes,No,No,,,Full-Stack Software Developer,SGD,9000.00,0.00,10000,18,"Health Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Free Snacks, Gym/Wellness Reimbursement, Company Laptop, Relocation Bonus","React.js + typescript, golang, serverless, lambda, dynamodb, SQS, SNS, api gateway, hexagonal architecture(more like how we build those)","Berlin, Germany",Tech,201-1000 employees,2 - 10 people,,7,4,1,4500,
26/07/2021 20:04:50,2021,Male,28,Malaysian,Malaysia,Negeri Sembilan,Tampin,"Pre-university (STPM, A-Levels, Matriculation, CPU, IB, etc.)",,Tunku Abdul Rahman University College,No,No,No,,,Lead Frontend Developer,MYR,4500.00,Confidential,,18,"Vacation/Personal Days, Remote Work","Angular, NestJS, Laravel, WordPress, NextJS","Johor, Malaysia","Transport, Logistics",1-10 employees,2 - 10 people,,8,5,6,4500,
